feature,class_label
"[-6.05901001e+02  5.12310410e+01  4.72035551e+00  1.22482824e+01
  2.84971166e+00 -3.52825344e-01 -2.14709640e+00 -1.44209166e+01
 -2.53573060e+00  1.67931318e+00 -7.61943400e-01  3.04243112e+00
  1.14343667e+00  1.93968630e+00 -1.87532246e+00 -2.91186166e+00
 -4.43092823e-01  2.53154778e+00 -8.41740191e-01  1.02668357e+00
 -1.00307375e-01  1.88223958e+00 -7.45985210e-01  4.45829898e-01
  5.91117680e-01  1.57846057e+00  1.41736436e+00  4.02977085e+00
  1.65811658e+00  4.58733368e+00  3.23452353e+00  5.37773323e+00
  5.14285898e+00  7.56013346e+00  4.31412220e+00  5.32673454e+00
  2.00994396e+00  4.84627247e+00  2.37090445e+00  4.71243143e+00
  3.37872028e+00  4.40605116e+00  1.65480840e+00  1.44018090e+00
 -3.48177940e-01 -8.20465479e-03  1.10326640e-01  1.98901165e+00
  7.03202188e-01  1.63635778e+00  3.97783309e-01  1.11024106e+00
  4.70838994e-02  5.33537447e-01 -9.10336316e-01  7.99216032e-01
  4.27084059e-01  7.01788366e-01 -5.76239169e-01  8.95640314e-01
 -3.67502689e-01  6.56709433e-01 -6.67481005e-01  7.14590251e-01
 -2.55737424e-01 -5.62605381e-01 -9.74351168e-01 -4.62351702e-02
  1.01341121e-01  8.22405457e-01 -3.95041816e-02  6.25735462e-01
 -4.16207761e-01 -1.90405548e-01 -3.95059139e-01 -5.15109122e-01
 -6.84593737e-01  5.85490644e-01  5.56667864e-01  8.58896434e-01
  3.24594751e-02  5.49860857e-02 -8.92354071e-01  7.76205258e-03
  7.55257681e-02  7.41247773e-01 -5.41942120e-02  4.93223548e-01
  4.86383170e-01  6.50182545e-01 -2.48012364e-01 -2.14217708e-01
 -8.13575566e-01 -2.29703605e-01 -2.03184187e-01  2.93879390e-01
 -3.17453295e-01 -2.82056838e-01 -2.50048608e-01 -2.33471736e-01
 -7.34798253e-01 -1.68540955e-01 -2.68968314e-01  2.93105710e-02
  1.52852774e-01 -3.72433127e-03 -4.90028471e-01 -1.15554497e-01
  4.16686743e-01  4.30560291e-01 -4.78506088e-02 -2.00117052e-01
 -4.99589324e-01 -2.26376832e-01  2.81940311e-01  8.65069553e-02
 -3.63646865e-01 -3.09472740e-01 -4.65203941e-01 -2.70300716e-01
 -5.50369062e-02 -3.08337957e-01 -4.10144150e-01 -5.66585176e-02
 -1.65098369e-01  3.79595421e-02  2.90704042e-01  2.29788907e-02]",Actor_08
"[-6.4554169e+02  8.2783714e+01 -1.0424031e+00  5.9907646e+00
  7.7581257e-02 -6.8136497e+00 -2.0182163e+01 -7.9934707e+00
 -7.8302479e+00 -5.9951420e+00 -1.2403515e+01 -8.8326998e+00
  3.4277067e+00 -9.7232189e+00 -1.1109431e+01  1.2896979e+00
 -5.5602698e+00 -8.0885801e+00 -6.7019954e+00 -3.4809241e+00
 -8.3327074e+00 -6.1994162e+00 -8.9271641e+00 -1.5634289e+00
 -7.8059139e+00 -5.4694262e+00 -8.7258930e+00 -1.6813478e+00
 -9.5243006e+00 -1.5170877e+00 -6.8346399e-01  7.5544196e-01
 -2.6741359e+00 -2.6830606e+00 -2.5529013e+00 -7.6554620e-01
  6.0578008e+00  1.4703906e+01  1.6522127e+01  2.0305380e+01
  1.2997312e+01  7.4653320e+00  1.1273758e+00  1.7279694e+00
  1.0801454e+00  4.2172699e+00  1.5742508e+00 -2.4579704e-01
 -1.5283513e+00 -7.2361547e-01 -3.3483833e-01  8.1696838e-01
  5.2897793e-01 -2.2147696e+00 -1.3153279e+00 -2.2874119e+00
 -3.4486163e-01 -1.6281890e+00 -3.3490334e+00 -2.0325301e+00
 -1.0239347e-01  1.1273212e+00 -1.1923232e+00 -2.1507342e+00
 -4.8268181e-01  2.5925553e-01 -2.0603244e+00 -3.0232234e+00
 -2.1746511e+00  9.1039711e-01 -9.1573471e-01 -2.2941985e+00
 -2.6700304e+00  2.2858748e-01 -1.3942273e+00 -6.1246806e-01
  2.4127495e-01  1.3715024e+00  3.9967909e-02 -6.7354001e-02
  2.0262800e-01  4.5979732e-01 -5.3181046e-01 -5.3737754e-01
 -4.4392490e-01  2.7733889e-01 -2.2062953e-01  6.9688894e-02
  3.5341930e-01  9.7593063e-01  1.9106586e-01 -2.5575459e-01
 -2.3384328e-01  6.2912536e-01  2.2240458e-01 -1.6037638e-01
  5.6712151e-01  2.6399544e-01 -6.1335821e-02  3.7183985e-01
  8.4795463e-01  5.2533108e-01  1.0108519e+00  1.5298595e+00
  1.0520282e+00  1.2029451e+00  1.3097734e+00  3.1624135e-01
 -2.7886027e-01  6.3425350e-01  1.0257066e+00  4.9261513e-01
  3.9222330e-01  9.5322752e-01 -6.3553318e-02 -8.3198267e-01
  3.9563850e-02  6.8110633e-01 -3.0588609e-01  4.1534156e-01
 -4.9890786e-01 -7.8323364e-01  2.8476489e-01  7.4502981e-01
 -6.2283379e-01 -1.4948609e-01  3.2995400e-01 -6.9695997e-01]",Actor_09
"[-5.90922607e+02  5.13878174e+01  4.40479136e+00  5.54881859e+00
  4.51046228e+00 -3.20065570e+00 -8.90584755e+00 -1.79707870e+01
 -5.36858273e+00  3.63487411e+00 -4.27524233e+00 -4.18691969e+00
 -2.58827657e-01 -2.76250052e+00  2.24069309e+00 -1.02107644e+00
 -4.25079679e+00 -2.77381253e+00 -3.10012317e+00 -6.83722067e+00
 -1.95935416e+00  4.45033044e-01 -2.07853246e+00  7.45084620e+00
  7.08442640e+00  1.08428574e+01  6.09295034e+00  8.07625771e+00
  4.46295118e+00  3.10771656e+00  3.69069219e+00  2.03886294e+00
  4.48092794e+00  3.54048705e+00  4.05887985e+00  1.74670231e+00
 -1.51717842e-01  1.00166693e-01 -1.25333178e+00  1.44967973e+00
 -1.18434727e+00 -1.00235987e+00 -3.50120473e+00 -1.95561147e+00
 -2.77213764e+00 -8.94331813e-01 -1.38709259e+00  1.53024107e-01
 -1.10226822e+00  1.42671382e+00  3.66580725e-01  8.78476024e-01
 -4.07796130e-02  1.38365018e+00 -2.35228091e-01  3.38413566e-01
 -2.40666255e-01  9.42979097e-01 -1.42076147e+00 -1.52267766e+00
 -3.24229598e+00 -7.65142798e-01 -7.16161311e-01  9.71496329e-02
 -5.58343351e-01 -1.22803283e+00 -2.49821234e+00 -1.50507778e-01
  3.70501608e-01  6.24929845e-01 -4.19291466e-01  3.75229359e-01
 -1.06584214e-01  3.84986103e-01 -4.76660222e-01  2.84529924e-01
 -7.34882951e-01  3.97904754e-01 -4.78350446e-02 -2.99029678e-01
 -5.60878158e-01 -1.50256589e-01 -9.65507567e-01 -2.27374032e-01
 -2.22037047e-01  4.63461578e-01 -6.07541859e-01 -1.91886023e-01
  3.00130576e-01  2.77230322e-01 -7.36391068e-01  1.02035731e-01
 -6.52491093e-01 -3.98426086e-01 -1.08558781e-01  6.32346451e-01
 -2.70816803e-01  1.25954732e-01  4.35576588e-01 -1.62470192e-02
 -9.83597815e-01  2.49036297e-01  7.79469460e-02 -1.70976311e-01
  5.16889095e-02  1.07511535e-01 -5.99101961e-01 -4.43559825e-01
 -3.83064121e-01 -9.59943049e-03 -4.34001833e-01 -5.60021520e-01
 -7.37303317e-01 -7.97164142e-01 -3.79531771e-01 -5.99560328e-02
 -5.11211812e-01 -1.93311572e-01 -1.80138186e-01 -1.16699770e-01
 -2.26263255e-01 -8.45734328e-02 -6.13908172e-01  3.41070369e-02
  2.58291692e-01 -4.87960353e-02 -1.17432639e-01 -1.21630847e-01]",Actor_10
"[-5.7841772e+02  5.6873070e+01 -7.9237020e-01  1.2891709e+01
  3.3360939e+00 -2.3614302e+00 -2.8209708e+00 -4.7479978e+00
 -9.1673880e+00 -5.2809377e+00  2.6206930e+00 -5.8315845e+00
 -3.8341982e+00 -2.1163824e+00 -1.1795751e+00 -3.5446388e-01
 -5.8371110e+00 -3.6426725e+00 -2.7561259e+00 -4.1481075e+00
 -4.7953672e+00 -2.2427693e-01 -5.1585827e+00 -2.6731582e+00
 -2.0614741e+00 -1.1070365e+00 -5.4899325e+00  7.2474219e-02
 -5.2237911e+00 -1.0116338e+00 -4.8069453e+00 -1.6286767e+00
 -2.5255435e+00 -1.4025359e-01 -5.0759055e-02  2.9555907e+00
  3.5929720e+00  8.6124697e+00  1.0487452e+01  1.3914414e+01
  1.2176072e+01  8.1021147e+00  1.5884857e+00 -1.4214389e+00
 -8.9713132e-01  3.5246775e+00  4.0862455e+00  2.6024461e+00
 -2.7125921e+00 -2.2975411e+00 -1.4324139e-01  4.0040569e+00
  1.0004028e+00 -1.9588984e+00 -2.9654930e+00  4.3317774e-01
  1.9128680e+00  8.1794590e-02 -3.7426875e+00 -2.4618285e+00
 -2.8451118e-01  8.1153238e-01 -2.2770007e+00 -2.8527987e+00
 -1.9830346e+00  3.4227002e-01 -7.9631478e-01 -7.6140267e-01
 -7.2945881e-01  1.4961568e+00  3.0849406e-01 -9.6483141e-01
 -2.3463767e+00 -1.9142073e-01  7.6798630e-01  1.6048195e+00
  5.8151650e-01  2.0515840e+00  1.6760907e+00  8.5996705e-01
 -1.8455009e-01  3.2621595e-01  5.7849407e-02  3.9179704e-01
 -3.0632722e-01  5.3463131e-01 -9.4689347e-02  6.3848451e-02
  3.8087562e-02  7.9846328e-01 -2.8356481e-01 -2.7275491e-01
 -1.9772744e-01  3.8781211e-01  7.5040013e-01  8.1393301e-01
  7.4099123e-02  8.4082723e-01  2.3309712e-01  4.1530409e-01
  1.6601422e-01  6.6694981e-01  2.1478921e-01  9.6472639e-01
  1.3540454e+00  7.7315062e-01 -1.2432467e-02  6.6019252e-02
 -2.0479976e-01  4.9591884e-01  7.2494829e-01  5.1866037e-01
  4.5123026e-02  4.8107383e-01 -2.1418108e-01 -5.5440748e-01
 -3.2007635e-01 -9.7033806e-02 -4.1724664e-01  1.1490735e-02
  7.7846296e-02 -2.2194773e-01  1.3372195e-01 -7.8791818e-03
 -5.6265378e-01 -9.2596285e-02  1.3520183e-01 -4.4716290e-01]",Actor_11
"[-6.0832220e+02  4.2473328e+01 -4.1847901e+00  4.2538691e+00
 -2.3761374e-01 -7.5374560e+00 -4.8177338e+00 -1.4514141e+01
 -7.3478293e+00 -2.3186727e+00 -8.7099819e+00 -2.1008422e+00
 -8.5166330e+00 -4.6508613e+00 -1.9335592e+00 -9.4775581e+00
 -6.8441591e+00 -3.6210892e+00 -5.5503764e+00 -5.9252324e+00
 -5.3084192e+00 -2.3254306e+00 -7.6952090e+00 -3.0572631e+00
 -4.2282047e+00 -1.0286884e+00 -2.8368282e+00 -4.2642578e-01
 -4.1708488e+00  4.7810680e-01 -3.0947511e+00 -1.7697874e-01
 -2.2376533e+00  1.7066326e+00  2.1381092e-01  4.2663026e+00
  2.7962956e+00  5.3514338e+00  2.8023989e+00  2.6715956e+00
  3.4521000e+00  4.9522424e+00  4.2782607e+00  4.1206837e+00
  1.2172260e+00  1.6292914e+00  1.6136682e+00  3.9460592e+00
  1.8770121e+00  1.8049436e+00 -5.4676735e-01  2.1439414e+00
  8.2878029e-01  1.7976555e+00  8.7037221e-02  4.2161578e-01
 -1.1251527e+00 -4.7556901e-01 -4.1033894e-01  9.6922308e-01
 -9.2526281e-01 -1.4393553e+00 -2.0937405e+00 -2.6178372e-01
 -1.0514510e+00 -9.7586238e-01 -1.1429118e+00 -7.1251631e-01
 -1.7090120e+00 -1.3949667e+00 -5.9474736e-01 -6.2258828e-01
 -6.0822904e-01 -4.4777206e-01 -8.5321701e-01 -8.1744647e-01
 -8.9822072e-01  8.9252017e-02 -7.8193945e-01 -3.8566977e-01
 -9.1177613e-01 -1.3769163e-01 -6.9580054e-01 -2.6247650e-01
  2.4639748e-02  5.4178959e-01  1.4051948e-01  2.4915088e-02
 -1.7041107e-01  7.1154910e-01  5.6334075e-02 -1.5746558e-02
  1.2682243e-01  2.3650849e-01 -2.5795406e-01 -2.1258257e-01
  2.5207701e-01  1.1082534e+00  1.8205798e-01 -8.4193721e-02
  6.6391654e-02  3.5303548e-01 -1.9971773e-02  9.9622619e-01
  8.5794747e-01  1.7170598e-01  1.5810096e-01  8.4855473e-01
  2.0032302e-01  4.2005476e-01  1.0547754e+00  8.3059400e-01
  5.7527173e-01  6.5532595e-01  3.4635690e-01  4.3042848e-01
  3.7068832e-01  4.9623504e-01  5.1905370e-01  3.7517852e-01
  2.8578940e-01  3.7870392e-01  3.5123292e-01  2.2045432e-01
 -4.7833703e-02  1.0053469e-01  4.0395577e-02 -3.3107719e-01]",Actor_12
"[-5.41265076e+02  6.24187126e+01 -1.04226542e+01  4.58374405e+00
  3.38492894e+00 -8.19500327e-01 -1.40474415e+01 -1.12904596e+01
 -9.41229343e+00 -9.15674496e+00  3.80898666e+00 -7.47510672e+00
 -5.14244413e+00 -1.89091444e+00 -6.13247919e+00 -9.33148324e-01
 -4.56063414e+00 -3.74228144e+00 -4.29853058e+00 -5.12633753e+00
 -5.96711206e+00 -4.21299458e+00 -3.72790337e+00 -4.81252432e+00
 -4.76094151e+00 -1.24118376e+00 -4.73294020e+00 -4.95297164e-01
 -2.22584462e+00 -2.29186940e+00 -9.72238362e-01 -1.72540963e-01
  1.03057098e+00  4.17910290e+00  2.03807878e+00  1.41586113e+00
 -2.09136391e+00 -4.50108385e+00 -3.45188928e+00  1.92818534e+00
  1.80524066e-01  1.67886162e+00  2.62626708e-01  1.43681657e+00
  2.69634008e+00  4.32486820e+00  2.10773039e+00  2.17560458e+00
  1.30242896e+00  1.47978759e+00 -6.85618460e-01  1.94681203e+00
  8.91144753e-01  2.50559950e+00  2.21005931e-01 -6.12194061e-01
 -1.83102918e+00  2.90500998e-01 -1.09195421e-02  3.60334605e-01
 -9.24303889e-01 -2.02503607e-01 -6.73533916e-01  6.60969436e-01
  7.01167703e-01  1.43465078e+00 -3.79957289e-01  9.81838942e-01
  5.46500683e-01  1.25318849e+00 -1.03682637e+00  1.11124635e-01
 -1.50929615e-01 -2.93803573e-01 -9.40679610e-01 -7.48025849e-02
 -8.43979895e-01 -1.60343900e-01 -4.89444673e-01  5.30971050e-01
 -7.96923280e-01 -1.76779553e-01  1.83487147e-01  2.64227450e-01
 -3.92195582e-01  5.68746567e-01  3.43574762e-01  3.51765931e-01
 -1.78412691e-01  1.14404690e+00  7.90362775e-01  2.04998747e-01
 -3.77578139e-01  5.14341712e-01 -4.58919331e-02  8.64874542e-01
  2.33681709e-01  6.70621455e-01  1.07076585e-01  3.55952412e-01
  5.45985520e-01  5.54049790e-01  9.50093567e-02  4.75408345e-01
  1.68722138e-01  6.17320776e-01  5.67505419e-01  1.61051393e-01
 -8.85923207e-02  4.12591904e-01  5.32036602e-01  4.19323593e-01
  3.70492011e-01 -8.39202851e-02 -2.86825687e-01  6.01104558e-01
  2.30182365e-01  4.35286224e-01  5.90928972e-01  6.53930664e-01
  2.65593320e-01  8.93242598e-01  4.51998562e-01  5.28124392e-01
  6.34068191e-01  5.84279746e-02  2.23931581e-01  2.60959216e-03]",Actor_03
"[-4.25135529e+02  2.88315849e+01 -8.42758846e+00  5.73892307e+00
  3.14943576e+00  4.55269337e+00 -2.95081520e+00 -2.47905493e+00
 -5.47844791e+00 -3.78509521e-01  2.83248425e+00 -3.10255003e+00
  2.62186885e+00  1.60237694e+00 -1.30747378e+00  4.78973770e+00
 -2.74026585e+00  4.34918737e+00  3.07858753e+00  3.08282590e+00
  5.07997322e+00  6.22849226e+00  3.14980125e+00  5.56823969e+00
  1.35795653e+00  4.03966475e+00  3.22387815e+00  5.29564905e+00
  2.09266067e+00  2.67935848e+00  2.38701057e+00  5.83966637e+00
  4.31545925e+00  5.63816023e+00  2.49400783e+00  3.81866503e+00
  3.61044717e+00  3.87819600e+00  2.49569917e+00  3.57452321e+00
  2.33697152e+00  4.51102066e+00  2.21005249e+00  3.43215823e+00
  1.45727229e+00  2.90771198e+00  1.43736827e+00  2.72398615e+00
  1.14769459e+00  1.11326504e+00  8.77033114e-01  2.44107890e+00
  1.17164338e+00  1.77323365e+00  9.86045659e-01  1.79583395e+00
  8.42657626e-01  1.40223098e+00  1.29095876e+00  2.48600721e+00
  4.54575032e-01  1.39527857e+00  9.17540371e-01  1.41039956e+00
  4.85706002e-01  1.24264526e+00  3.28815609e-01  7.18363643e-01
  2.72992373e-01  1.16847706e+00 -1.98572367e-01  2.55146831e-01
 -6.37819916e-02  5.66094637e-01 -5.65961480e-01  1.03575282e-01
 -1.52955458e-01 -1.25031546e-01 -6.88283980e-01  4.96003449e-01
  3.59906942e-01 -7.78551474e-02 -5.78451157e-01  5.91407895e-01
  1.59633920e-01  7.74281442e-01  2.08525985e-01  1.14488542e+00
  3.33762705e-01  3.92362028e-01 -6.33691847e-02  9.08082902e-01
 -2.58074969e-01  1.02832936e-01  3.49039465e-01  7.48761952e-01
  3.91560435e-01  8.80174041e-01  2.99947500e-01  4.08301979e-01
  4.15116966e-01  8.69186401e-01  2.44941846e-01  5.34152091e-01
  2.43250012e-01  7.16246843e-01  2.01458231e-01  5.50100505e-01
  3.40227693e-01  1.63439617e-01  7.47779161e-02  4.55800623e-01
  4.14067179e-01  1.92893311e-01  5.43338656e-02  2.67734587e-01
  4.56496924e-01  5.11998296e-01  1.45608373e-02  2.88946480e-01
 -5.85047586e-04  1.86578080e-01  4.63227332e-01  2.30129376e-01
  7.48766470e-04  2.23366544e-01 -2.11706068e-02  3.14825863e-01]",Actor_17
"[-4.55722626e+02  1.39675703e+01 -3.16521339e+01 -2.72953534e+00
 -1.58694935e+01 -1.66361942e+01 -7.62909794e+00 -1.56613235e+01
 -6.81759262e+00 -5.93167782e+00 -8.87703896e+00 -4.09327835e-01
 -1.12271004e+01  3.86921555e-01 -5.98951912e+00 -8.20214176e+00
  1.64258432e+00  7.91871846e-01  8.46789646e+00  1.39014387e+01
  1.18645878e+01  7.01093960e+00 -2.87391901e+00 -4.48939371e+00
 -4.09520054e+00  2.79480505e+00  3.53312612e+00 -2.06497383e+00
 -6.14418221e+00  8.76549333e-02 -1.46995634e-01  1.75727332e+00
 -4.69834566e+00 -4.54683304e+00 -1.64268482e+00  3.19567704e+00
  7.44066656e-01  8.80577624e-01  1.65520072e+00  5.00996923e+00
  8.90512824e-01 -1.05774701e+00 -2.83382758e-02  1.89908659e+00
 -9.99554276e-01 -1.83467710e+00 -6.40797734e-01  4.70799893e-01
 -1.79612756e+00 -3.70231234e-02 -1.50480282e+00  3.85512024e-01
 -1.58700061e+00  1.40842211e+00  7.87455142e-01  1.41842341e+00
 -1.72059819e-01  1.63387179e+00  6.63530827e-01  7.67772615e-01
 -2.75221132e-02  1.09532022e+00 -1.12916850e-01  8.11583281e-01
 -1.09985781e+00 -4.02007550e-01 -1.24463964e+00  1.91679135e-01
 -4.89847988e-01 -3.59589130e-01 -1.15725899e+00  8.04349422e-01
 -5.64638376e-01  9.59453583e-02 -6.10264063e-01 -2.53090262e-01
 -6.47602797e-01  1.63484320e-01 -7.19011784e-01  9.88540292e-01
  5.64478993e-01  2.73863137e-01  2.75699198e-01  7.05113530e-01
  2.78000176e-01  3.88639122e-01 -8.18627596e-01  9.01768565e-01
  2.93172270e-01 -3.51987988e-01  6.27057254e-02  5.22329569e-01
 -2.82840073e-01  4.07759875e-01 -3.50222737e-02  4.44961369e-01
 -5.88117719e-01 -1.51834697e-01  1.69364542e-01  2.91445553e-01
 -2.84530431e-01  3.64918888e-01  3.51889461e-01  5.60314655e-01
  2.14859635e-01  2.94224709e-01  3.46755296e-01  3.16826366e-02
 -3.08521930e-02  2.93051332e-01 -5.50215542e-02  4.83263820e-01
 -1.40535474e-01 -4.90288064e-02 -6.25021989e-03  4.33888972e-01
  1.85270637e-01 -1.81778863e-01 -2.69818276e-01 -3.76848690e-02
 -3.73219907e-01 -1.30823925e-01 -2.59035677e-02  1.24900088e-01
 -1.04401894e-01  2.41318829e-02  1.52004048e-01 -2.69150674e-01]",Actor_20
"[-6.77820740e+02  4.65354805e+01 -1.13271084e+01  3.41272449e+00
  3.16905165e+00 -9.58524990e+00 -8.92484093e+00 -9.85550213e+00
 -3.44501734e+00  9.05007899e-01 -7.76893330e+00 -4.17527103e+00
 -5.24292135e+00 -2.72727680e+00 -4.50513411e+00 -4.50940800e+00
 -7.38898516e+00 -4.48477411e+00 -7.09915781e+00 -4.65310049e+00
  9.28868473e-01  2.57972002e+00  4.66203356e+00  9.32339573e+00
  5.96352482e+00  7.49823093e+00  2.73300219e+00  6.41924095e+00
  3.75674725e+00  7.44109440e+00  2.45125771e+00  7.08664417e+00
  4.56334114e+00  7.17665052e+00  3.14012003e+00  3.31601429e+00
 -3.95749629e-01  4.35582489e-01  6.95655525e-01  3.82557631e+00
  4.89466101e-01 -7.65902996e-02 -8.37453663e-01  1.26171601e+00
 -2.85543948e-01  2.91426706e+00  3.18583202e+00  3.48333168e+00
 -8.25543225e-01 -7.75697082e-02  1.03570533e+00  3.39594436e+00
 -1.39570427e+00 -1.34307727e-01 -2.47758701e-02  8.52690101e-01
 -3.93206030e-01  9.05447781e-01  2.09891319e+00  1.35360682e+00
 -2.10421157e+00 -5.87023139e-01  4.06161278e-01  4.11378026e-01
 -1.03443253e+00 -9.36070308e-02 -1.26509964e+00  5.36159635e-01
  9.61331725e-01  7.00510859e-01 -8.70791316e-01  7.98641145e-01
  6.04128800e-02 -4.90328297e-03 -6.43149555e-01  3.25640917e-01
 -1.75776565e+00  5.79403900e-03 -1.56520382e-01 -1.26197278e-01
 -1.38768184e+00  3.93149704e-01 -3.37536961e-01 -2.73923874e-01
 -8.76801729e-01  5.53829134e-01  5.48986435e-01  1.60569537e+00
  2.44374245e-01  1.77957743e-01  7.87970200e-02  1.34079352e-01
 -2.69914381e-02  7.06328332e-01  4.12051454e-02  1.05109489e+00
 -3.65257934e-02 -9.38001499e-02 -2.26030916e-01  9.51942205e-01
  9.06635821e-02  5.65272212e-01  6.80860803e-02  3.93843919e-01
  3.73625726e-01  8.92321527e-01  5.71354151e-01 -1.24872401e-02
 -4.61642116e-01 -1.79053441e-01  1.21176437e-01  1.46461755e-01
  8.65530893e-02  2.60729697e-02 -8.33074972e-02  2.43969917e-01
 -3.66362631e-01  9.46147926e-03 -1.26737326e-01 -1.06956385e-01
  1.35216685e-02  6.52288925e-03 -4.18256037e-02  4.74552363e-01
  6.97554797e-02  1.11279227e-01  3.80338132e-02 -2.91278064e-01]",Actor_06
"[-5.96985352e+02  2.80836983e+01 -1.41543951e+01  1.75591278e+00
 -6.39542627e+00 -1.82308865e+01  1.11213970e+01 -2.03681927e+01
 -5.63346195e+00 -2.12168932e+00 -7.91737223e+00 -2.07469535e+00
 -6.29541683e+00 -2.67519736e+00 -1.04347014e+00  8.61252010e-01
  7.19373178e+00  1.55707865e+01  2.21839161e+01  3.19323425e+01
  1.94829636e+01  1.50328865e+01  3.70775437e+00 -9.71886158e-01
 -1.58340335e+00  5.02997303e+00  7.26677418e-01  6.04780138e-01
 -8.51133060e+00 -4.94839859e+00  1.20585299e+00  6.14344883e+00
  3.12457867e-02 -3.99445343e+00 -1.22980028e-01  5.42776585e+00
  7.57366300e-01  1.36500609e+00  8.05702019e+00  1.57849541e+01
  6.63635159e+00 -2.73822725e-01 -2.20292115e+00  2.87169647e+00
 -1.90936661e+00  1.22923839e+00  2.61829066e+00  9.98063445e-01
 -1.99995041e+00  2.13412094e+00  2.58300638e+00 -9.05197203e-01
 -5.19095182e+00 -1.82197452e+00 -1.41298437e+00  1.06938982e+00
  2.87597346e+00  5.09013367e+00  9.82635677e-01  2.94578195e-01
  4.30701911e-01  5.71490824e-01 -2.82405114e+00  1.12601507e+00
  2.75901645e-01 -6.67276531e-02  1.18034378e-01 -1.67781615e+00
 -3.56265068e+00  2.03191280e+00 -5.03818214e-01 -9.58900034e-01
 -1.14250839e+00 -5.83126664e-01 -1.20122612e+00  1.40300143e+00
 -1.13354695e+00  1.63501692e+00  1.17408109e+00 -5.46539605e-01
  8.59932005e-02  9.79358137e-01 -1.41328406e+00  7.67788947e-01
 -5.13885677e-01  6.02575600e-01  7.02712119e-01 -9.19899642e-01
 -9.46220994e-01  5.72262824e-01 -5.37555873e-01  4.56776172e-01
 -3.79710853e-01 -4.44697946e-01 -1.17871523e+00 -1.07605517e+00
  1.19432583e-02 -8.48205313e-02 -1.45482397e+00  2.81643391e-01
 -3.13607633e-01 -1.41496971e-01 -6.02260649e-01  4.90131453e-02
 -1.60318837e-01 -4.32878196e-01 -3.33879858e-01 -3.44151735e-01
 -1.14621317e+00  1.65709853e-01  5.29419065e-01  3.61254245e-01
 -3.90485317e-01 -5.76198578e-01 -6.21486664e-01 -7.91730702e-01
 -9.87830639e-01  2.02206194e-01 -8.17531824e-01 -3.97307336e-01
 -5.24249852e-01 -4.57235694e-01  1.64673239e-01  3.80622298e-02
  2.18442649e-01 -1.70148030e-01  8.69641080e-02 -5.75132251e-01]",Actor_08
"[-5.45139893e+02  4.08831940e+01 -1.88644981e+01  3.31429386e+00
 -1.24857557e+00 -1.10745621e+01 -6.11615181e+00 -1.27592125e+01
 -9.95227146e+00  1.00367558e+00 -1.00696621e+01 -2.36984563e+00
 -8.54822159e+00 -5.14913273e+00 -1.58818781e+00 -8.33799648e+00
 -8.14594269e+00 -1.18557811e+00 -6.11498308e+00 -3.04305625e+00
  6.55237660e-02  3.24532628e+00  3.84920335e+00  8.68172550e+00
  8.42224693e+00  8.48787403e+00  6.73737049e+00  4.97889137e+00
  3.25341582e+00  4.21131468e+00  1.75562060e+00  1.94723403e+00
  1.43559217e+00  3.20411682e+00  5.71036637e-01  7.72781551e-01
 -7.72311151e-01  2.24833012e+00 -3.22409600e-01 -3.82232398e-01
 -6.94748759e-01  1.86566055e+00  2.35662436e+00  2.39296603e+00
 -8.57674837e-01  1.18430758e+00  1.72322309e+00  1.01612318e+00
 -8.51711273e-01 -9.63831767e-02  1.06555462e+00  2.78790045e+00
 -1.01540491e-01  5.28056979e-01  7.75315344e-01  7.85720110e-01
 -2.48056364e+00 -9.44752514e-01  1.69740275e-01  1.25277579e+00
 -1.34419644e+00 -4.73124772e-01 -9.84135747e-01  9.85920504e-02
 -8.53905022e-01  9.15756762e-01  4.83358651e-01 -6.45307720e-01
 -1.79658389e+00 -6.83823973e-03  4.60777640e-01  6.24120057e-01
 -2.57445604e-01  3.75297755e-01 -8.66696119e-01  5.96351504e-01
  5.19313812e-01  1.54383868e-01 -4.25799310e-01  8.15226555e-01
  1.09101586e-01 -2.49831632e-01 -2.39415541e-01  5.80240972e-02
 -3.02793413e-01  9.38366115e-01 -3.43053281e-01  3.58639598e-01
  1.45671320e+00  5.99259496e-01 -5.21716535e-01  5.96915007e-01
 -2.10667655e-01 -3.59749645e-02  5.60065985e-01  2.44044110e-01
  1.11737899e-01  9.95140851e-01  3.56146753e-01  2.29049861e-01
 -1.64516315e-01 -1.22287840e-01  3.45974803e-01  8.27751994e-01
 -1.47125244e-01 -3.10780555e-01 -3.32097933e-02  3.90538990e-01
 -9.84018520e-02  3.94326895e-02 -1.46847054e-01  1.06634118e-01
 -2.50867665e-01 -9.85100418e-02 -4.69545685e-02 -2.35272452e-01
 -3.02371770e-01  2.35632628e-01 -4.11644094e-02 -4.04310882e-01
 -4.92166162e-01 -1.36448741e-01  2.74777085e-01 -1.31938979e-02
 -1.75159216e-01  3.42911124e-01 -9.74388570e-02 -2.65475065e-01]",Actor_12
